shipment_id,order_id,warehouse_id,vehicle_id,driver_id,route_id,dispatch_date,expected_delivery_date,actual_delivery_date,shipment_weight,shipping_cost,status,delivery_type
SHP3885,ORD3885,WH008,VEH017,DRV013,RT015,2025-12-15,2025-12-16,2025-12-19,113.61,764.03,Delayed,Inter-City
SHP3886,ORD3886,WH005,VEH004,DRV016,RT013,2025-05-12,2025-05-16,2025-05-15,954.62,7618.46,Delivered,Inter-City
SHP3887,ORD3887,WH010,VEH012,DRV038,RT007,2024-05-11,2024-05-17,2024-05-17,274.95,1542.16,Delivered,Inter-City
SHP3888,ORD3888,WH008,VEH007,DRV030,RT003,2025-08-26,2025-08-30,2025-08-29,317.04,2116.81,Delivered,Local
SHP3889,ORD3889,WH010,VEH004,DRV009,RT001,2025-09-11,2025-09-14,2025-09-13,267.65,573.7,Delivered,Local
SHP3890,ORD3890,WH003,VEH018,DRV046,RT020,2025-12-05,2025-12-08,2025-12-07,207.36,1566.52,Delivered,Inter-City
SHP3891,ORD3891,WH009,VEH005,DRV025,RT019,2025-04-02,2025-04-06,2025-04-04,282.44,770.07,Delivered,Inter-City
SHP3892,ORD3892,WH007,VEH013,DRV032,RT009,2025-07-13,2025-07-18,2025-07-17,841.97,4736.93,Delivered,Inter-City
SHP3893,ORD3893,WH010,VEH013,DRV039,RT001,2025-06-15,2025-06-22,2025-06-21,520.63,1765.81,Delivered,Inter-City
SHP3894,ORD3894,WH002,VEH010,DRV008,RT018,2025-12-10,2025-12-12,2025-12-15,586.17,3795.63,Delayed,Inter-City
SHP3895,ORD3895,WH010,VEH010,DRV040,RT002,2025-12-04,2025-12-07,2025-12-06,264.11,970.08,Delivered,Inter-City
SHP3896,ORD3896,WH008,VEH002,DRV029,RT005,2025-01-05,2025-01-08,2025-01-11,346.87,1007.09,Delayed,Local
SHP3897,ORD3897,WH009,VEH014,DRV005,RT002,2025-09-08,2025-09-11,2025-09-10,462.77,2728.2,Delivered,Inter-City
SHP3898,ORD3898,WH009,VEH016,DRV018,RT002,2025-04-12,2025-04-15,2025-04-15,872.72,3031.94,Delivered,Inter-City
SHP3899,ORD3899,WH002,VEH009,DRV025,RT001,2024-09-01,2024-09-05,2024-09-03,172.5,923.41,Delivered,Local
SHP3900,ORD3900,WH001,VEH008,DRV021,RT014,2025-06-19,2025-06-24,2025-06-22,690.79,4183.28,Delivered,Inter-City
SHP3901,ORD3901,WH001,VEH018,DRV042,RT012,2025-07-01,2025-07-05,2025-07-05,482.91,967.05,In Transit,Local
SHP3902,ORD3902,WH008,VEH012,DRV002,RT004,2024-07-14,2024-07-19,2024-07-24,219.42,1495.56,Delayed,Inter-City
SHP3903,ORD3903,WH003,VEH011,DRV026,RT015,2025-09-18,2025-09-22,2025-09-20,772.71,5130.17,Delivered,Inter-City
SHP3904,ORD3904,WH007,VEH008,DRV006,RT016,2025-05-08,2025-05-09,2025-05-07,406.24,1802.89,Delivered,Inter-City
SHP3905,ORD3905,WH008,VEH017,DRV027,RT003,2025-02-17,2025-02-19,2025-02-21,766.78,3338.54,Delayed,Local
SHP3906,ORD3906,WH009,VEH004,DRV016,RT001,2024-07-21,2024-07-23,2024-07-21,800.38,2224.22,Delivered,Inter-City
SHP3907,ORD3907,WH010,VEH017,DRV027,RT010,2024-01-28,2024-02-02,2024-02-01,405.39,1701.67,Delivered,Inter-City
SHP3908,ORD3908,WH005,VEH019,DRV032,RT015,2024-02-01,2024-02-08,2024-02-07,228.87,865.51,Delivered,Inter-City
SHP3909,ORD3909,WH004,VEH009,DRV037,RT011,2024-10-21,2024-10-22,2024-10-22,113.39,543.19,Delivered,Inter-City
SHP3910,ORD3910,WH003,VEH002,DRV035,RT002,2024-03-19,2024-03-25,2024-03-27,864.72,4924.11,Delayed,Inter-City
SHP3911,ORD3911,WH005,VEH017,DRV011,RT018,2024-01-10,2024-01-11,2024-01-16,167.09,353.01,Delayed,Local
SHP3912,ORD3912,WH004,VEH013,DRV021,RT001,2024-10-22,2024-10-28,2024-10-27,402.39,1834.05,Delivered,Inter-City
SHP3913,ORD3913,WH007,VEH020,DRV003,RT002,2024-03-22,2024-03-27,2024-03-27,877.17,2744.54,Delivered,Inter-City
SHP3914,ORD3914,WH006,VEH005,DRV020,RT001,2024-10-05,2024-10-06,2024-10-09,639.08,2532.24,Delayed,Inter-City
SHP3915,ORD3915,WH005,VEH005,DRV030,RT014,2025-06-13,2025-06-17,2025-06-17,653.4,1991.12,Delivered,Inter-City
SHP3916,ORD3916,WH008,VEH019,DRV048,RT007,2024-09-04,2024-09-06,2024-09-06,829.82,3829.9,Delivered,Local
SHP3917,ORD3917,WH010,VEH010,DRV010,RT001,2024-04-05,2024-04-10,2024-04-09,260.22,1020.82,Delivered,Inter-City
SHP3918,ORD3918,WH007,VEH013,DRV006,RT014,2025-11-15,2025-11-17,2025-11-15,842.03,6301.42,Delivered,Inter-City
SHP3919,ORD3919,WH006,VEH002,DRV047,RT014,2024-10-15,2024-10-16,2024-10-16,217.74,1133.95,Delivered,Local
SHP3920,ORD3920,WH002,VEH016,DRV016,RT006,2025-10-15,2025-10-19,2025-10-18,827.25,2706.52,Delivered,Local
SHP3921,ORD3921,WH007,VEH012,DRV045,RT012,2024-10-15,2024-10-19,2024-10-17,68.23,471.42,Delivered,Inter-City
SHP3922,ORD3922,WH001,VEH008,DRV049,RT018,2024-10-14,2024-10-20,2024-10-19,457.69,1391.9,Delivered,Inter-City
SHP3923,ORD3923,WH005,VEH010,DRV044,RT002,2024-03-18,2024-03-25,2024-03-23,943.73,6155.05,Delivered,Local
SHP3924,ORD3924,WH010,VEH006,DRV046,RT017,2025-09-08,2025-09-09,2025-09-08,681.25,4744.31,Delivered,Inter-City
SHP3925,ORD3925,WH004,VEH011,DRV041,RT009,2024-07-03,2024-07-06,2024-07-04,716.51,4951.78,Delivered,Local
SHP3926,ORD3926,WH003,VEH018,DRV043,RT014,2025-10-24,2025-10-25,2025-10-25,499.02,3961.44,Returned,Inter-City
SHP3927,ORD3927,WH002,VEH008,DRV033,RT010,2025-12-29,2026-01-02,2026-01-01,847.58,2940.41,Delivered,Inter-City
SHP3928,ORD3928,WH005,VEH002,DRV030,RT009,2025-09-25,2025-09-26,2025-09-24,870.1,3396.65,Delivered,Inter-City
SHP3929,ORD3929,WH006,VEH018,DRV009,RT009,2024-02-23,2024-03-01,2024-02-29,673.26,2620.06,Delivered,Inter-City
SHP3930,ORD3930,WH005,VEH014,DRV046,RT012,2024-03-20,2024-03-22,2024-03-22,404.51,865.05,Delivered,Inter-City
SHP3931,ORD3931,WH007,VEH004,DRV007,RT020,2024-12-23,2024-12-30,2024-12-28,457.06,2666.97,Delivered,Local
SHP3932,ORD3932,WH003,VEH011,DRV016,RT001,2024-08-25,2024-08-26,2024-08-25,537.47,2295.81,Delivered,Local
SHP3933,ORD3933,WH004,VEH020,DRV017,RT009,2024-05-10,2024-05-15,2024-05-15,21.34,83.71,In Transit,Inter-City
SHP3934,ORD3934,WH001,VEH002,DRV038,RT006,2024-08-03,2024-08-04,2024-08-02,358.15,2703.75,Delivered,Inter-City
SHP3935,ORD3935,WH008,VEH018,DRV032,RT008,2024-01-16,2024-01-23,2024-01-26,686.12,3767.47,Delayed,Inter-City
SHP3936,ORD3936,WH001,VEH008,DRV049,RT009,2025-10-11,2025-10-17,2025-10-17,764.75,2489.27,In Transit,Local
SHP3937,ORD3937,WH003,VEH020,DRV011,RT013,2024-05-25,2024-05-26,2024-05-29,682.95,4516.92,Delayed,Inter-City
SHP3938,ORD3938,WH006,VEH012,DRV047,RT013,2024-05-31,2024-06-05,2024-06-08,608.96,2575.17,Delayed,Inter-City
SHP3939,ORD3939,WH006,VEH015,DRV035,RT008,2024-08-22,2024-08-27,2024-08-27,604.35,4011.24,Delivered,Inter-City
SHP3940,ORD3940,WH004,VEH003,DRV002,RT019,2025-11-29,2025-12-02,2025-12-02,971.24,4882.91,Delivered,Inter-City
SHP3941,ORD3941,WH006,VEH015,DRV036,RT015,2025-06-27,2025-06-29,2025-06-27,940.54,1966.44,Delivered,Inter-City
SHP3942,ORD3942,WH010,VEH011,DRV031,RT006,2025-06-05,2025-06-07,2025-06-05,448.47,1431.27,Delivered,Inter-City
SHP3943,ORD3943,WH002,VEH018,DRV039,RT018,2025-03-18,2025-03-25,2025-03-24,633.01,3501.23,Delivered,Inter-City
SHP3944,ORD3944,WH009,VEH010,DRV026,RT001,2025-04-06,2025-04-13,2025-04-12,344.77,1557.44,Delivered,Inter-City
SHP3945,ORD3945,WH006,VEH013,DRV041,RT015,2024-01-04,2024-01-06,2024-01-08,450.27,3438.15,Delayed,Inter-City
SHP3946,ORD3946,WH009,VEH015,DRV023,RT017,2025-04-07,2025-04-14,2025-04-13,58.19,318.8,Delivered,Inter-City
SHP3947,ORD3947,WH001,VEH005,DRV003,RT016,2024-12-15,2024-12-21,2024-12-21,906.73,2061.79,In Transit,Inter-City
SHP3948,ORD3948,WH007,VEH019,DRV004,RT015,2024-10-21,2024-10-23,2024-10-21,25.77,113.22,Delivered,Inter-City
SHP3949,ORD3949,WH005,VEH018,DRV017,RT016,2025-05-21,2025-05-23,2025-05-21,171.91,497.55,Delivered,Inter-City
SHP3950,ORD3950,WH005,VEH009,DRV001,RT016,2024-08-29,2024-09-04,2024-09-05,576.29,1431.64,Delayed,Local
SHP3951,ORD3951,WH009,VEH020,DRV048,RT001,2024-05-03,2024-05-04,2024-05-04,62.63,198.86,Delivered,Inter-City
SHP3952,ORD3952,WH007,VEH016,DRV012,RT020,2025-11-28,2025-12-04,2025-12-05,736.3,4204.5,Delayed,Local
SHP3953,ORD3953,WH005,VEH005,DRV028,RT003,2025-10-15,2025-10-22,2025-10-21,418.03,1890.24,Delivered,Inter-City
SHP3954,ORD3954,WH008,VEH003,DRV002,RT016,2025-12-12,2025-12-17,2025-12-17,349.83,1629.44,Delivered,Local
SHP3955,ORD3955,WH007,VEH012,DRV009,RT001,2025-07-10,2025-07-12,2025-07-12,110.86,677.15,Returned,Local
SHP3956,ORD3956,WH004,VEH001,DRV042,RT001,2024-03-18,2024-03-24,2024-03-24,389.32,2263.21,Returned,Local
SHP3957,ORD3957,WH009,VEH008,DRV012,RT003,2024-12-04,2024-12-06,2024-12-04,935.22,2203.84,Delivered,Inter-City
SHP3958,ORD3958,WH008,VEH010,DRV005,RT013,2025-01-21,2025-01-27,2025-01-25,271.45,2089.19,Delivered,Inter-City
SHP3959,ORD3959,WH009,VEH013,DRV002,RT010,2024-05-31,2024-06-05,2024-06-03,238.97,1048.34,Delivered,Inter-City
SHP3960,ORD3960,WH003,VEH007,DRV009,RT010,2025-01-26,2025-02-02,2025-01-31,255.87,942.79,Delivered,Inter-City
SHP3961,ORD3961,WH002,VEH002,DRV025,RT002,2025-02-06,2025-02-07,2025-02-06,456.95,2679.27,Delivered,Inter-City
SHP3962,ORD3962,WH008,VEH015,DRV034,RT018,2025-09-25,2025-09-27,2025-09-27,259.36,1364.31,Delivered,Inter-City
SHP3963,ORD3963,WH001,VEH002,DRV030,RT006,2025-09-14,2025-09-15,2025-09-13,662.4,3196.44,Delivered,Local
SHP3964,ORD3964,WH009,VEH002,DRV047,RT004,2025-11-02,2025-11-03,2025-11-02,65.65,267.13,Delivered,Inter-City
SHP3965,ORD3965,WH007,VEH009,DRV030,RT014,2024-12-04,2024-12-09,2024-12-07,373.51,2442.04,Delivered,Inter-City
SHP3966,ORD3966,WH008,VEH019,DRV002,RT008,2024-08-18,2024-08-22,2024-08-20,463.86,2954.5,Delivered,Local
SHP3967,ORD3967,WH010,VEH009,DRV050,RT016,2025-09-09,2025-09-10,2025-09-10,819.25,5378.96,Delivered,Local
SHP3968,ORD3968,WH010,VEH019,DRV041,RT007,2025-05-09,2025-05-14,2025-05-13,542.23,3859.94,Delivered,Inter-City
SHP3969,ORD3969,WH006,VEH006,DRV014,RT002,2025-07-04,2025-07-05,2025-07-04,319.24,1048.4,Delivered,Inter-City
SHP3970,ORD3970,WH005,VEH007,DRV002,RT009,2025-09-18,2025-09-25,2025-09-23,178.23,1198.63,Delivered,Inter-City
SHP3971,ORD3971,WH001,VEH001,DRV002,RT005,2025-02-06,2025-02-13,2025-02-17,352.77,1259.86,Delayed,Local
SHP3972,ORD3972,WH006,VEH007,DRV046,RT020,2025-03-20,2025-03-27,2025-03-26,790.95,2005.98,Delivered,Inter-City
SHP3973,ORD3973,WH007,VEH007,DRV034,RT005,2024-12-15,2024-12-16,2024-12-16,473.75,3274.36,Delivered,Inter-City
SHP3974,ORD3974,WH004,VEH002,DRV013,RT012,2025-06-03,2025-06-05,2025-06-05,94.28,641.96,In Transit,Local
SHP3975,ORD3975,WH003,VEH013,DRV015,RT008,2024-01-30,2024-02-04,2024-02-04,783.86,5088.89,Delivered,Inter-City
SHP3976,ORD3976,WH005,VEH018,DRV041,RT001,2025-07-02,2025-07-08,2025-07-06,714.91,5206.87,Delivered,Inter-City
SHP3977,ORD3977,WH002,VEH004,DRV011,RT012,2025-05-29,2025-05-30,2025-05-29,308.03,2241.98,Delivered,Local
SHP3978,ORD3978,WH001,VEH013,DRV021,RT015,2025-05-10,2025-05-12,2025-05-12,104.42,487.78,Delivered,Inter-City
SHP3979,ORD3979,WH007,VEH017,DRV007,RT001,2025-08-01,2025-08-06,2025-08-06,964.73,6855.57,Delivered,Inter-City
SHP3980,ORD3980,WH008,VEH014,DRV028,RT008,2025-01-11,2025-01-13,2025-01-13,337.16,2559.94,Delivered,Inter-City
SHP3981,ORD3981,WH008,VEH007,DRV042,RT015,2024-04-27,2024-04-28,2024-04-28,454.74,927.41,Delivered,Inter-City
SHP3982,ORD3982,WH007,VEH018,DRV027,RT017,2025-10-22,2025-10-26,2025-10-25,422.09,2713.64,Delivered,Inter-City
SHP3983,ORD3983,WH005,VEH004,DRV019,RT016,2024-08-28,2024-08-31,2024-08-29,840.71,3839.01,Delivered,Inter-City
SHP3984,ORD3984,WH010,VEH011,DRV013,RT015,2024-10-25,2024-10-27,2024-10-26,176.53,839.61,Delivered,Inter-City
SHP3985,ORD3985,WH007,VEH018,DRV038,RT019,2025-10-17,2025-10-23,2025-10-22,718.86,4936.74,Delivered,Local
SHP3986,ORD3986,WH004,VEH019,DRV024,RT003,2025-02-01,2025-02-07,2025-02-06,38.84,246.67,Delivered,Local
SHP3987,ORD3987,WH004,VEH016,DRV048,RT001,2024-04-12,2024-04-15,2024-04-13,725.88,5292.44,Delivered,Inter-City
SHP3988,ORD3988,WH006,VEH002,DRV044,RT015,2025-10-23,2025-10-30,2025-10-30,354.39,2825.75,Delivered,Inter-City
SHP3989,ORD3989,WH002,VEH020,DRV040,RT013,2025-11-14,2025-11-20,2025-11-22,145.13,340.73,Delayed,Local
SHP3990,ORD3990,WH005,VEH016,DRV032,RT005,2024-12-10,2024-12-16,2024-12-14,421.47,2618.22,Delivered,Local
SHP3991,ORD3991,WH006,VEH020,DRV046,RT012,2025-12-04,2025-12-10,2025-12-10,630.8,2131.87,In Transit,Inter-City
SHP3992,ORD3992,WH009,VEH010,DRV006,RT013,2024-05-08,2024-05-15,2024-05-13,817.24,4985.91,Delivered,Inter-City
SHP3993,ORD3993,WH001,VEH014,DRV012,RT018,2025-06-05,2025-06-06,2025-06-05,721.04,4596.71,Delivered,Local
SHP3994,ORD3994,WH007,VEH002,DRV043,RT007,2024-01-28,2024-02-02,2024-01-31,62.7,479.65,Delivered,Inter-City
SHP3995,ORD3995,WH009,VEH007,DRV017,RT007,2024-10-07,2024-10-14,2024-10-19,208.81,730.43,Delayed,Inter-City
SHP3996,ORD3996,WH007,VEH017,DRV004,RT017,2025-05-25,2025-05-29,2025-05-27,630.85,4127.83,Delivered,Inter-City
SHP3997,ORD3997,WH004,VEH010,DRV032,RT005,2024-10-28,2024-11-03,2024-11-02,98.63,448.41,Delivered,Inter-City
SHP3998,ORD3998,WH007,VEH005,DRV007,RT018,2025-05-17,2025-05-23,2025-05-22,245.21,1398.53,Delivered,Inter-City
SHP3999,ORD3999,WH005,VEH016,DRV020,RT005,2025-09-09,2025-09-15,2025-09-15,144.36,746.28,Delivered,Inter-City
SHP4000,ORD4000,WH005,VEH017,DRV031,RT001,2025-09-10,2025-09-16,2025-09-18,585.78,2351.08,Delayed,Local
SHP4001,ORD4001,WH007,VEH006,DRV036,RT019,2024-02-11,2024-02-16,2024-02-15,351.71,1813.87,Delivered,Inter-City
SHP4002,ORD4002,WH003,VEH013,DRV009,RT015,2025-05-03,2025-05-05,2025-05-07,106.57,804.39,Delayed,Local
SHP4003,ORD4003,WH006,VEH017,DRV007,RT005,2025-11-17,2025-11-24,2025-11-29,911.98,3976.32,Delayed,Inter-City
SHP4004,ORD4004,WH007,VEH008,DRV018,RT001,2024-09-19,2024-09-26,2024-09-26,624.76,4903.35,Delivered,Inter-City
SHP4005,ORD4005,WH005,VEH009,DRV030,RT014,2024-12-15,2024-12-21,2024-12-21,850.53,2359.66,Delivered,Inter-City
SHP4006,ORD4006,WH007,VEH020,DRV026,RT017,2024-12-05,2024-12-12,2024-12-12,415.16,1273.66,Delivered,Inter-City
SHP4007,ORD4007,WH008,VEH012,DRV005,RT015,2024-04-16,2024-04-18,2024-04-17,689.24,1972.26,Delivered,Inter-City
SHP4008,ORD4008,WH009,VEH010,DRV021,RT009,2025-10-19,2025-10-23,2025-10-23,713.13,4994.81,Delivered,Inter-City
SHP4009,ORD4009,WH001,VEH001,DRV023,RT015,2024-09-23,2024-09-29,2024-09-28,710.68,5493.54,Delivered,Inter-City
SHP4010,ORD4010,WH008,VEH014,DRV027,RT010,2025-07-01,2025-07-05,2025-07-05,520.07,1399.09,Returned,Inter-City
SHP4011,ORD4011,WH009,VEH008,DRV008,RT006,2025-04-12,2025-04-16,2025-04-16,497.92,3305.27,Delivered,Local
SHP4012,ORD4012,WH004,VEH012,DRV039,RT010,2025-07-07,2025-07-09,2025-07-09,639.02,4627.87,In Transit,Inter-City
SHP4013,ORD4013,WH003,VEH009,DRV024,RT005,2024-10-20,2024-10-27,2024-10-25,539.07,2329.54,Delivered,Inter-City
SHP4014,ORD4014,WH001,VEH007,DRV024,RT008,2024-11-12,2024-11-13,2024-11-12,426.8,2978.35,Delivered,Inter-City
SHP4015,ORD4015,WH005,VEH014,DRV007,RT009,2024-04-11,2024-04-12,2024-04-12,646.51,3537.83,Returned,Inter-City
SHP4016,ORD4016,WH002,VEH002,DRV042,RT004,2024-10-26,2024-11-01,2024-10-31,865.05,4679.09,Delivered,Local
SHP4017,ORD4017,WH002,VEH006,DRV037,RT017,2025-10-29,2025-10-31,2025-10-30,522.18,1927.05,Delivered,Inter-City
SHP4018,ORD4018,WH001,VEH004,DRV009,RT015,2025-05-01,2025-05-02,2025-05-02,887.21,6989.33,Delivered,Local
SHP4019,ORD4019,WH002,VEH011,DRV025,RT017,2024-12-12,2024-12-14,2024-12-14,828.45,4647.15,In Transit,Local
SHP4020,ORD4020,WH010,VEH004,DRV044,RT015,2024-10-15,2024-10-18,2024-10-17,572.07,4383.75,Delivered,Local
SHP4021,ORD4021,WH001,VEH017,DRV001,RT007,2024-01-30,2024-02-06,2024-02-04,597.13,1767.41,Delivered,Inter-City
SHP4022,ORD4022,WH010,VEH002,DRV026,RT009,2024-04-09,2024-04-14,2024-04-14,619.63,2685.7,In Transit,Inter-City
SHP4023,ORD4023,WH009,VEH010,DRV003,RT005,2025-12-12,2025-12-17,2025-12-17,467.26,1640.54,Delivered,Inter-City
SHP4024,ORD4024,WH003,VEH014,DRV041,RT011,2025-07-22,2025-07-26,2025-07-26,527.06,3991.31,Delivered,Local
SHP4025,ORD4025,WH004,VEH018,DRV025,RT011,2025-03-05,2025-03-07,2025-03-06,48.53,100.96,Delivered,Inter-City
SHP4026,ORD4026,WH001,VEH012,DRV038,RT018,2024-01-27,2024-02-02,2024-02-02,863.69,5709.36,Delivered,Local
SHP4027,ORD4027,WH009,VEH001,DRV001,RT008,2024-01-01,2024-01-02,2024-01-01,928.1,4395.84,Delivered,Inter-City
SHP4028,ORD4028,WH003,VEH018,DRV026,RT017,2025-05-05,2025-05-11,2025-05-11,787.05,4670.26,Delivered,Local
SHP4029,ORD4029,WH003,VEH002,DRV049,RT007,2024-01-11,2024-01-15,2024-01-15,66.11,472.83,Delivered,Inter-City
SHP4030,ORD4030,WH002,VEH014,DRV037,RT006,2024-06-19,2024-06-21,2024-06-19,592.37,2529.88,Delivered,Inter-City
SHP4031,ORD4031,WH007,VEH006,DRV008,RT012,2024-10-02,2024-10-03,2024-10-02,851.96,5265.9,Delivered,Inter-City
SHP4032,ORD4032,WH010,VEH018,DRV004,RT015,2024-01-03,2024-01-10,2024-01-08,895.29,4231.19,Delivered,Local
SHP4033,ORD4033,WH003,VEH020,DRV043,RT006,2025-12-12,2025-12-17,2025-12-16,849.64,6451.31,Delivered,Inter-City
SHP4034,ORD4034,WH009,VEH014,DRV014,RT011,2025-07-04,2025-07-11,2025-07-11,309.82,931.0,Delivered,Inter-City
SHP4035,ORD4035,WH007,VEH007,DRV036,RT019,2025-10-14,2025-10-21,2025-10-19,489.89,2905.07,Delivered,Local
SHP4036,ORD4036,WH010,VEH011,DRV023,RT020,2024-03-31,2024-04-01,2024-03-30,145.09,963.86,Delivered,Local
SHP4037,ORD4037,WH004,VEH008,DRV024,RT012,2025-06-21,2025-06-26,2025-06-29,458.26,3573.59,Delayed,Inter-City
SHP4038,ORD4038,WH009,VEH008,DRV017,RT013,2025-11-01,2025-11-03,2025-11-01,518.06,2929.05,Delivered,Inter-City
SHP4039,ORD4039,WH007,VEH003,DRV043,RT020,2024-01-28,2024-01-31,2024-01-30,960.23,5118.53,Delivered,Local
SHP4040,ORD4040,WH006,VEH007,DRV002,RT005,2025-08-24,2025-08-28,2025-08-29,275.51,1518.37,Delayed,Inter-City
SHP4041,ORD4041,WH001,VEH020,DRV020,RT003,2025-03-14,2025-03-18,2025-03-16,331.11,1970.72,Delivered,Local
SHP4042,ORD4042,WH001,VEH006,DRV030,RT020,2025-06-04,2025-06-09,2025-06-07,731.94,1884.94,Delivered,Inter-City
SHP4043,ORD4043,WH006,VEH009,DRV035,RT003,2024-03-13,2024-03-18,2024-03-16,958.61,4638.94,Delivered,Inter-City
SHP4044,ORD4044,WH003,VEH017,DRV018,RT011,2025-06-12,2025-06-15,2025-06-13,739.98,2680.72,Delivered,Inter-City
SHP4045,ORD4045,WH005,VEH002,DRV003,RT019,2024-06-27,2024-07-01,2024-07-01,554.86,3706.0,Delivered,Inter-City
SHP4046,ORD4046,WH007,VEH012,DRV048,RT018,2024-01-23,2024-01-27,2024-01-25,189.47,403.28,Delivered,Inter-City
SHP4047,ORD4047,WH001,VEH018,DRV041,RT001,2024-12-30,2025-01-03,2025-01-03,84.93,630.24,Delivered,Inter-City
SHP4048,ORD4048,WH005,VEH007,DRV049,RT011,2025-04-02,2025-04-05,2025-04-03,151.13,1125.28,Delivered,Inter-City
SHP4049,ORD4049,WH003,VEH011,DRV023,RT012,2025-10-13,2025-10-17,2025-10-15,29.37,179.9,Delivered,Inter-City
SHP4050,ORD4050,WH005,VEH014,DRV039,RT001,2024-01-02,2024-01-03,2024-01-02,696.09,3739.92,Delivered,Inter-City
SHP4051,ORD4051,WH003,VEH007,DRV025,RT005,2024-10-06,2024-10-12,2024-10-12,296.93,1743.91,Delivered,Local
SHP4052,ORD4052,WH005,VEH016,DRV044,RT002,2024-01-05,2024-01-07,2024-01-06,120.51,741.83,Delivered,Inter-City
SHP4053,ORD4053,WH007,VEH015,DRV009,RT010,2025-12-12,2025-12-15,2025-12-14,55.36,422.54,Delivered,Inter-City
SHP4054,ORD4054,WH008,VEH016,DRV011,RT010,2025-06-29,2025-07-03,2025-07-02,292.4,1262.59,Delivered,Inter-City
SHP4055,ORD4055,WH001,VEH018,DRV014,RT011,2025-03-26,2025-03-28,2025-03-26,538.91,1173.58,Delivered,Local
SHP4056,ORD4056,WH010,VEH004,DRV044,RT002,2024-02-07,2024-02-13,2024-02-11,830.38,2905.56,Delivered,Local
SHP4057,ORD4057,WH008,VEH010,DRV041,RT003,2025-06-01,2025-06-02,2025-06-01,889.93,2498.65,Delivered,Inter-City
SHP4058,ORD4058,WH003,VEH006,DRV013,RT001,2024-11-19,2024-11-26,2024-11-24,479.35,1948.78,Delivered,Inter-City
SHP4059,ORD4059,WH004,VEH007,DRV050,RT014,2025-07-22,2025-07-29,2025-07-27,752.15,5704.73,Delivered,Local
SHP4060,ORD4060,WH008,VEH013,DRV023,RT015,2025-01-03,2025-01-09,2025-01-12,350.31,1398.15,Delayed,Inter-City
SHP4061,ORD4061,WH007,VEH018,DRV021,RT013,2025-07-07,2025-07-10,2025-07-10,726.09,3308.93,Delivered,Local
SHP4062,ORD4062,WH007,VEH009,DRV033,RT016,2025-06-21,2025-06-23,2025-06-21,403.85,2927.41,Delivered,Local
SHP4063,ORD4063,WH009,VEH016,DRV008,RT008,2024-02-16,2024-02-17,2024-02-17,58.48,237.45,Returned,Inter-City
SHP4064,ORD4064,WH005,VEH013,DRV042,RT009,2024-12-14,2024-12-21,2024-12-21,242.48,1131.98,Delivered,Inter-City
SHP4065,ORD4065,WH009,VEH012,DRV009,RT019,2024-09-28,2024-10-04,2024-10-02,975.9,3627.36,Delivered,Inter-City
SHP4066,ORD4066,WH008,VEH001,DRV019,RT004,2025-12-06,2025-12-12,2025-12-12,314.81,696.16,In Transit,Inter-City
SHP4067,ORD4067,WH007,VEH007,DRV049,RT007,2025-05-08,2025-05-09,2025-05-13,605.34,2426.92,Delayed,Inter-City
SHP4068,ORD4068,WH002,VEH003,DRV034,RT004,2025-08-27,2025-08-31,2025-08-29,125.02,651.22,Delivered,Local
SHP4069,ORD4069,WH008,VEH012,DRV042,RT020,2024-12-22,2024-12-25,2024-12-23,283.01,868.55,Delivered,Inter-City
SHP4070,ORD4070,WH009,VEH004,DRV043,RT007,2024-09-09,2024-09-15,2024-09-15,292.37,1665.34,Delivered,Inter-City
SHP4071,ORD4071,WH010,VEH015,DRV030,RT003,2024-03-23,2024-03-28,2024-03-28,861.45,5412.46,Delivered,Local
SHP4072,ORD4072,WH007,VEH015,DRV045,RT015,2024-10-28,2024-11-04,2024-11-04,382.12,2666.79,Delivered,Local
SHP4073,ORD4073,WH009,VEH020,DRV001,RT019,2025-06-16,2025-06-19,2025-06-17,159.47,414.01,Delivered,Local
SHP4074,ORD4074,WH005,VEH008,DRV044,RT014,2025-08-10,2025-08-17,2025-08-17,274.95,967.1,In Transit,Local
SHP4075,ORD4075,WH010,VEH007,DRV041,RT010,2025-05-06,2025-05-10,2025-05-08,948.75,4932.82,Delivered,Local
SHP4076,ORD4076,WH004,VEH017,DRV027,RT003,2025-02-04,2025-02-10,2025-02-10,738.62,4582.15,In Transit,Inter-City
SHP4077,ORD4077,WH009,VEH016,DRV030,RT013,2024-11-10,2024-11-16,2024-11-15,525.89,1227.73,Delivered,Inter-City
SHP4078,ORD4078,WH005,VEH007,DRV006,RT020,2025-02-28,2025-03-06,2025-03-05,166.75,400.88,Delivered,Local
SHP4079,ORD4079,WH008,VEH019,DRV048,RT002,2025-10-17,2025-10-24,2025-10-24,860.24,2720.33,Delivered,Local
SHP4080,ORD4080,WH002,VEH005,DRV027,RT001,2025-01-14,2025-01-17,2025-01-17,698.43,3450.63,Returned,Inter-City
SHP4081,ORD4081,WH001,VEH005,DRV041,RT018,2024-11-05,2024-11-08,2024-11-06,370.52,2436.21,Delivered,Local
SHP4082,ORD4082,WH008,VEH014,DRV037,RT011,2025-01-18,2025-01-23,2025-01-23,642.18,2886.32,Delivered,Local
SHP4083,ORD4083,WH002,VEH008,DRV003,RT016,2025-06-14,2025-06-16,2025-06-15,867.49,2303.34,Delivered,Local
