order_id,customer_id,order_date,product_category,order_value,payment_mode
ORD3770,CUST488,2025-01-14,Electronics,44409,COD
ORD3771,CUST453,2025-10-31,Food,2761,Card
ORD3772,CUST262,2024-07-16,Furniture,18000,COD
ORD3773,CUST189,2024-09-02,Furniture,18472,UPI
ORD3774,CUST480,2025-12-30,Furniture,13575,Card
ORD3775,CUST068,2024-10-27,Electronics,7024,Card
ORD3776,CUST106,2025-08-14,Food,2380,Card
ORD3777,CUST126,2025-12-01,Healthcare,8268,UPI
ORD3778,CUST124,2024-06-30,Food,2548,UPI
ORD3779,CUST329,2024-04-23,Healthcare,14727,UPI
ORD3780,CUST170,2024-06-12,Furniture,18145,UPI
ORD3781,CUST370,2024-03-12,Electronics,7118,UPI
ORD3782,CUST350,2025-11-24,Food,2628,Net Banking
ORD3783,CUST241,2025-01-29,Electronics,32334,UPI
ORD3784,CUST491,2024-09-23,Automotive,19607,UPI
ORD3785,CUST062,2025-09-13,Automotive,19503,Card
ORD3786,CUST366,2024-01-25,Food,2469,Card
ORD3787,CUST424,2024-03-02,Clothing,7649,COD
ORD3788,CUST204,2024-02-10,Clothing,4272,Card
ORD3789,CUST367,2025-06-07,Automotive,23287,UPI
ORD3790,CUST226,2025-03-14,Electronics,11791,COD
ORD3791,CUST075,2024-09-25,Healthcare,13346,Card
ORD3792,CUST406,2024-04-24,Automotive,7536,UPI
ORD3793,CUST188,2025-02-26,Automotive,13135,Card
ORD3794,CUST073,2024-09-05,Food,1360,COD
ORD3795,CUST136,2024-04-09,Clothing,6259,UPI
ORD3796,CUST356,2024-03-16,Food,2513,UPI
ORD3797,CUST386,2024-09-07,Clothing,3805,UPI
ORD3798,CUST152,2025-12-06,Food,1854,UPI
ORD3799,CUST404,2025-04-06,Automotive,10451,UPI
ORD3800,CUST291,2024-10-08,Healthcare,1585,Card
ORD3801,CUST390,2024-05-23,Furniture,20097,UPI
ORD3802,CUST148,2024-01-27,Furniture,15152,COD
ORD3803,CUST289,2025-01-06,Automotive,11542,Net Banking
ORD3804,CUST158,2024-06-11,Healthcare,11385,Card
ORD3805,CUST157,2025-05-01,Automotive,16413,COD
ORD3806,CUST345,2024-10-28,Furniture,27370,UPI
ORD3807,CUST413,2025-12-12,Furniture,7801,Card
ORD3808,CUST312,2024-10-26,Food,1553,Card
ORD3809,CUST327,2024-08-21,Electronics,18871,COD
ORD3810,CUST299,2024-11-06,Furniture,22144,Net Banking
ORD3811,CUST007,2024-09-22,Clothing,6907,UPI
ORD3812,CUST261,2025-06-13,Food,2453,COD
ORD3813,CUST317,2024-06-23,Clothing,6274,UPI
ORD3814,CUST080,2025-08-24,Healthcare,6149,COD
ORD3815,CUST268,2025-01-18,Food,2487,COD
ORD3816,CUST332,2024-06-22,Healthcare,8897,UPI
ORD3817,CUST090,2025-05-10,Food,558,Net Banking
ORD3818,CUST343,2024-03-07,Clothing,2841,UPI
ORD3819,CUST159,2024-07-30,Furniture,7918,UPI
ORD3820,CUST143,2025-09-15,Automotive,5918,Card
ORD3821,CUST333,2024-07-20,Clothing,5086,Card
ORD3822,CUST236,2025-08-06,Automotive,2399,COD
ORD3823,CUST431,2025-06-20,Furniture,27293,Card
ORD3824,CUST104,2025-01-07,Automotive,3076,Card
ORD3825,CUST205,2025-10-03,Electronics,26595,COD
ORD3826,CUST260,2024-03-09,Clothing,5532,COD
ORD3827,CUST493,2025-07-01,Automotive,19620,UPI
ORD3828,CUST447,2024-03-22,Electronics,34270,COD
ORD3829,CUST291,2025-06-19,Furniture,11018,UPI
ORD3830,CUST132,2024-07-06,Automotive,23325,COD
ORD3831,CUST440,2024-09-07,Furniture,25598,UPI
ORD3832,CUST368,2025-04-12,Furniture,4318,UPI
ORD3833,CUST312,2024-09-29,Healthcare,5546,UPI
ORD3834,CUST047,2024-07-13,Automotive,4086,Card
ORD3835,CUST464,2024-05-15,Healthcare,5960,UPI
ORD3836,CUST032,2024-07-31,Furniture,10993,UPI
ORD3837,CUST300,2025-08-18,Food,2401,Card
ORD3838,CUST051,2025-07-03,Electronics,25896,COD
ORD3839,CUST405,2025-10-11,Electronics,17872,UPI
ORD3840,CUST245,2024-04-29,Food,841,UPI
ORD3841,CUST244,2024-07-21,Electronics,40544,UPI
ORD3842,CUST302,2024-08-08,Healthcare,8982,UPI
ORD3843,CUST154,2025-08-05,Electronics,43123,COD
ORD3844,CUST221,2024-04-24,Automotive,16504,COD
ORD3845,CUST399,2025-10-20,Furniture,22298,Card
ORD3846,CUST413,2025-10-12,Healthcare,13378,UPI
ORD3847,CUST234,2024-01-01,Clothing,7181,Net Banking
ORD3848,CUST209,2025-09-07,Clothing,5035,Card
ORD3849,CUST324,2024-06-29,Clothing,5155,COD
ORD3850,CUST248,2025-06-10,Clothing,6286,Card
ORD3851,CUST154,2024-09-27,Healthcare,5079,Net Banking
ORD3852,CUST175,2024-10-08,Automotive,20391,Card
ORD3853,CUST258,2024-11-12,Automotive,16419,UPI
ORD3854,CUST058,2024-07-05,Food,526,COD
ORD3855,CUST164,2025-06-05,Food,2530,Card
ORD3856,CUST084,2024-07-02,Electronics,33312,Card
ORD3857,CUST345,2024-11-07,Electronics,34045,UPI
ORD3858,CUST176,2025-10-15,Automotive,19648,Card
ORD3859,CUST422,2024-07-06,Furniture,28519,Card
ORD3860,CUST056,2024-08-25,Furniture,13066,UPI
ORD3861,CUST257,2024-11-08,Clothing,7278,UPI
ORD3862,CUST272,2025-04-28,Electronics,49875,Card
ORD3863,CUST154,2025-09-16,Furniture,21710,Net Banking
ORD3864,CUST345,2024-06-07,Clothing,2281,Card
ORD3865,CUST099,2025-02-09,Furniture,8175,UPI
ORD3866,CUST313,2025-11-09,Furniture,13671,Card
ORD3867,CUST490,2025-06-12,Food,2938,UPI
ORD3868,CUST404,2025-03-02,Automotive,10827,UPI
ORD3869,CUST118,2024-09-26,Food,1743,UPI
ORD3870,CUST190,2024-05-28,Clothing,3733,UPI
ORD3871,CUST373,2024-12-28,Automotive,12333,UPI
ORD3872,CUST231,2024-11-11,Food,2807,UPI
ORD3873,CUST202,2025-03-03,Electronics,31481,UPI
ORD3874,CUST029,2025-02-22,Clothing,6290,UPI
ORD3875,CUST413,2024-05-23,Food,1623,Card
ORD3876,CUST010,2025-12-22,Furniture,9835,Card
ORD3877,CUST339,2024-09-19,Clothing,7820,UPI
ORD3878,CUST192,2024-01-25,Clothing,4502,COD
ORD3879,CUST405,2025-01-26,Clothing,5571,UPI
ORD3880,CUST287,2024-07-23,Furniture,23236,Card
ORD3881,CUST258,2025-03-26,Clothing,1875,UPI
ORD3882,CUST039,2024-09-05,Furniture,13665,UPI
ORD3883,CUST371,2025-05-06,Automotive,21429,Card
ORD3884,CUST241,2024-02-17,Automotive,14781,Card
ORD3885,CUST353,2025-12-24,Food,1523,COD
ORD3886,CUST144,2025-09-13,Healthcare,7144,Card
ORD3887,CUST031,2024-04-13,Electronics,46918,COD
ORD3888,CUST176,2024-10-09,Healthcare,7053,UPI
ORD3889,CUST225,2024-10-18,Electronics,35922,UPI
ORD3890,CUST069,2024-03-16,Clothing,7350,UPI
ORD3891,CUST376,2025-02-27,Furniture,7928,UPI
ORD3892,CUST302,2024-11-02,Healthcare,4276,Card
ORD3893,CUST288,2024-03-31,Food,1504,Card
ORD3894,CUST168,2025-08-09,Healthcare,13497,UPI
ORD3895,CUST339,2024-09-23,Healthcare,9700,COD
ORD3896,CUST419,2024-10-25,Automotive,2716,COD
ORD3897,CUST072,2024-03-10,Automotive,12287,UPI
ORD3898,CUST491,2025-01-04,Food,1379,UPI
ORD3899,CUST095,2024-11-24,Food,1432,UPI
ORD3900,CUST236,2025-01-05,Clothing,2630,UPI
ORD3901,CUST347,2025-12-21,Clothing,3091,UPI
ORD3902,CUST310,2024-01-24,Furniture,6905,Card
ORD3903,CUST329,2025-02-24,Food,2123,UPI
ORD3904,CUST413,2025-05-13,Electronics,39629,UPI
ORD3905,CUST031,2025-06-08,Clothing,1132,COD
ORD3906,CUST290,2025-03-23,Electronics,38044,Card
ORD3907,CUST448,2024-11-30,Healthcare,9061,COD
ORD3908,CUST145,2025-08-11,Clothing,6196,UPI
ORD3909,CUST035,2024-03-18,Healthcare,2509,UPI
ORD3910,CUST499,2025-07-25,Electronics,39849,Card
ORD3911,CUST082,2025-06-09,Electronics,42612,UPI
ORD3912,CUST473,2025-04-24,Healthcare,11652,UPI
ORD3913,CUST098,2024-03-15,Automotive,16121,Card
ORD3914,CUST419,2024-10-10,Food,2348,Card
ORD3915,CUST456,2024-06-04,Automotive,12827,UPI
ORD3916,CUST038,2024-07-05,Automotive,20848,Card
ORD3917,CUST174,2025-04-09,Healthcare,13797,UPI
ORD3918,CUST355,2025-03-18,Electronics,31310,UPI
ORD3919,CUST295,2024-10-27,Electronics,45874,UPI
ORD3920,CUST425,2025-02-03,Electronics,5559,UPI
ORD3921,CUST116,2024-11-26,Food,1116,UPI
ORD3922,CUST133,2024-08-16,Healthcare,12051,COD
ORD3923,CUST394,2024-11-30,Healthcare,8499,Card
ORD3924,CUST335,2025-11-12,Furniture,28228,Net Banking
ORD3925,CUST421,2025-08-11,Clothing,6856,UPI
ORD3926,CUST445,2025-08-13,Furniture,9188,UPI
ORD3927,CUST396,2024-05-31,Furniture,13108,UPI
ORD3928,CUST093,2024-04-13,Electronics,39958,UPI
ORD3929,CUST309,2024-02-10,Furniture,20697,UPI
ORD3930,CUST179,2024-03-11,Clothing,3583,Net Banking
ORD3931,CUST476,2024-08-23,Automotive,8842,Card
ORD3932,CUST104,2024-11-06,Furniture,16902,Card
ORD3933,CUST139,2024-08-26,Furniture,28308,Card
ORD3934,CUST182,2024-01-28,Furniture,17406,COD
ORD3935,CUST064,2025-01-19,Electronics,34094,UPI
ORD3936,CUST445,2024-08-01,Food,701,UPI
ORD3937,CUST229,2025-03-25,Food,1313,UPI
ORD3938,CUST106,2025-01-24,Healthcare,14344,Net Banking
ORD3939,CUST064,2024-04-05,Furniture,19603,COD
ORD3940,CUST468,2025-08-15,Automotive,18924,UPI
ORD3941,CUST063,2024-06-15,Furniture,6943,COD
ORD3942,CUST482,2025-05-15,Automotive,21819,COD
ORD3943,CUST184,2024-11-20,Food,1282,UPI
ORD3944,CUST108,2024-04-02,Healthcare,6895,UPI
ORD3945,CUST245,2024-09-18,Healthcare,2834,UPI
ORD3946,CUST484,2025-04-12,Electronics,5475,COD
ORD3947,CUST195,2025-03-06,Food,909,UPI
ORD3948,CUST182,2025-01-04,Clothing,7852,Net Banking
ORD3949,CUST034,2025-03-20,Automotive,11853,UPI
ORD3950,CUST118,2025-12-19,Electronics,47626,Net Banking
ORD3951,CUST330,2025-02-03,Food,564,UPI
ORD3952,CUST488,2024-10-08,Automotive,23212,Card
ORD3953,CUST460,2024-11-27,Electronics,14223,COD
ORD3954,CUST434,2024-09-11,Furniture,21500,COD
ORD3955,CUST005,2024-05-11,Healthcare,3551,COD
ORD3956,CUST072,2025-12-12,Food,659,UPI
ORD3957,CUST032,2025-09-02,Furniture,27243,Card
ORD3958,CUST339,2024-10-27,Clothing,6059,UPI
ORD3959,CUST213,2024-06-10,Food,1206,UPI
ORD3960,CUST090,2025-06-15,Furniture,27312,Card
ORD3961,CUST415,2025-11-15,Furniture,14962,UPI
ORD3962,CUST451,2024-04-22,Furniture,3982,Card
ORD3963,CUST255,2024-07-27,Clothing,4306,COD
ORD3964,CUST321,2025-01-17,Clothing,6094,UPI
ORD3965,CUST165,2024-01-30,Electronics,26730,Card
ORD3966,CUST015,2025-04-26,Electronics,14459,UPI
ORD3967,CUST468,2025-02-21,Electronics,40355,UPI
ORD3968,CUST194,2025-09-04,Automotive,19209,UPI
ORD3969,CUST087,2024-06-10,Electronics,5979,COD
ORD3970,CUST179,2024-08-16,Electronics,32517,COD
ORD3971,CUST034,2024-04-25,Food,2402,COD
ORD3972,CUST213,2025-07-03,Food,1050,COD
ORD3973,CUST439,2025-09-09,Automotive,2023,UPI
ORD3974,CUST160,2025-05-02,Food,1552,UPI
ORD3975,CUST066,2024-11-26,Automotive,19694,Card
ORD3976,CUST188,2025-09-20,Automotive,5158,Card
ORD3977,CUST245,2025-05-19,Automotive,20718,UPI
ORD3978,CUST101,2024-05-08,Furniture,19866,UPI
ORD3979,CUST067,2024-05-26,Furniture,24600,Card
ORD3980,CUST043,2024-04-07,Automotive,15232,Card
ORD3981,CUST145,2025-09-21,Electronics,21369,UPI
ORD3982,CUST116,2024-09-13,Furniture,26921,Card
ORD3983,CUST338,2024-11-04,Clothing,6820,Card
ORD3984,CUST499,2025-04-18,Automotive,21358,Card
ORD3985,CUST267,2025-06-13,Healthcare,5370,UPI
ORD3986,CUST390,2024-05-14,Clothing,4457,Net Banking
ORD3987,CUST192,2025-11-08,Furniture,21984,UPI
ORD3988,CUST378,2024-02-05,Automotive,14616,UPI
ORD3989,CUST324,2024-02-19,Furniture,8969,Net Banking
ORD3990,CUST008,2024-05-26,Automotive,3117,Card
ORD3991,CUST428,2024-08-31,Furniture,16001,UPI
ORD3992,CUST166,2024-01-12,Healthcare,8877,Card
ORD3993,CUST248,2024-12-18,Furniture,23601,Card
ORD3994,CUST446,2025-08-14,Food,2351,Net Banking
ORD3995,CUST110,2025-04-09,Healthcare,5305,Net Banking
ORD3996,CUST280,2025-03-26,Electronics,23304,Card
ORD3997,CUST336,2025-06-10,Clothing,3762,Card
ORD3998,CUST457,2024-07-09,Clothing,3793,UPI
ORD3999,CUST414,2025-05-14,Healthcare,8476,UPI
ORD4000,CUST340,2024-04-08,Automotive,13218,UPI
ORD4001,CUST391,2025-06-15,Clothing,1517,Card
ORD4002,CUST401,2025-01-09,Food,604,Card
ORD4003,CUST494,2025-07-10,Furniture,6099,UPI
ORD4004,CUST117,2025-04-13,Electronics,12882,UPI
ORD4005,CUST282,2025-12-30,Clothing,2034,Card
ORD4006,CUST448,2024-12-21,Clothing,4707,UPI
ORD4007,CUST224,2025-07-20,Electronics,38077,Net Banking
ORD4008,CUST094,2025-02-11,Healthcare,4192,UPI
ORD4009,CUST073,2025-11-27,Furniture,28425,Card
ORD4010,CUST009,2024-07-22,Automotive,13597,COD
ORD4011,CUST270,2025-09-07,Furniture,21444,UPI
ORD4012,CUST441,2025-06-27,Healthcare,1769,Card
ORD4013,CUST410,2025-06-29,Clothing,5419,UPI
ORD4014,CUST118,2025-12-11,Healthcare,3732,Card
ORD4015,CUST192,2024-06-11,Electronics,49590,Card
ORD4016,CUST085,2025-10-12,Automotive,22256,UPI
ORD4017,CUST116,2024-06-04,Healthcare,10988,Card
ORD4018,CUST218,2024-07-26,Clothing,1400,COD
ORD4019,CUST492,2025-02-14,Clothing,4193,UPI
ORD4020,CUST462,2025-06-18,Food,2451,UPI
ORD4021,CUST240,2024-11-25,Furniture,26643,COD
ORD4022,CUST481,2024-11-03,Electronics,9906,Card
ORD4023,CUST129,2025-12-26,Healthcare,11946,COD
ORD4024,CUST160,2024-08-01,Automotive,22090,Card
ORD4025,CUST305,2024-03-09,Electronics,31894,COD
ORD4026,CUST072,2024-05-27,Food,1156,UPI
ORD4027,CUST392,2024-09-05,Food,1153,Net Banking
ORD4028,CUST331,2025-03-05,Food,2922,COD
ORD4029,CUST100,2024-09-11,Clothing,1577,Card
ORD4030,CUST116,2024-10-09,Furniture,16154,UPI
ORD4031,CUST064,2025-08-22,Automotive,6975,UPI
ORD4032,CUST106,2025-03-30,Furniture,25027,UPI
ORD4033,CUST142,2024-12-01,Electronics,46730,UPI
ORD4034,CUST061,2025-06-17,Clothing,5294,UPI
ORD4035,CUST053,2025-10-05,Healthcare,8718,Card
ORD4036,CUST119,2025-11-07,Food,1723,Card
ORD4037,CUST421,2024-05-07,Healthcare,13171,UPI
ORD4038,CUST313,2025-04-10,Furniture,5306,Card
ORD4039,CUST451,2024-12-15,Clothing,1335,UPI
ORD4040,CUST196,2024-09-18,Electronics,46084,UPI
ORD4041,CUST239,2025-03-12,Healthcare,3759,UPI
ORD4042,CUST449,2025-12-27,Automotive,17967,Card
ORD4043,CUST389,2024-10-25,Furniture,20132,UPI
ORD4044,CUST053,2024-03-31,Automotive,21769,UPI
ORD4045,CUST492,2025-09-05,Clothing,2976,UPI
ORD4046,CUST446,2025-11-11,Food,2271,COD
ORD4047,CUST216,2024-02-28,Automotive,5446,UPI
ORD4048,CUST443,2024-10-13,Automotive,11039,Card
ORD4049,CUST464,2024-09-14,Automotive,18640,Card
ORD4050,CUST169,2025-03-05,Automotive,10232,Net Banking
ORD4051,CUST183,2024-03-26,Electronics,11627,COD
ORD4052,CUST366,2025-05-12,Furniture,22194,UPI
ORD4053,CUST254,2024-08-14,Healthcare,8106,UPI
ORD4054,CUST341,2024-09-29,Electronics,36972,COD
ORD4055,CUST288,2025-09-13,Healthcare,7157,Card
ORD4056,CUST311,2025-06-15,Automotive,14536,Card
ORD4057,CUST022,2025-09-08,Electronics,43688,Card
ORD4058,CUST430,2025-10-20,Electronics,42724,Card
ORD4059,CUST049,2024-04-30,Furniture,14819,COD
ORD4060,CUST298,2025-11-19,Automotive,21785,COD
ORD4061,CUST216,2025-02-07,Automotive,3306,Net Banking
ORD4062,CUST178,2025-10-24,Food,2387,UPI
ORD4063,CUST294,2025-06-19,Electronics,31128,COD
ORD4064,CUST417,2025-10-05,Automotive,16149,UPI
ORD4065,CUST343,2024-01-27,Furniture,21577,UPI
ORD4066,CUST093,2024-01-25,Automotive,12779,COD
ORD4067,CUST051,2024-10-26,Food,616,UPI
ORD4068,CUST374,2025-04-12,Clothing,3937,UPI
ORD4069,CUST420,2025-11-30,Clothing,3886,UPI
ORD4070,CUST499,2024-09-11,Clothing,4653,COD
ORD4071,CUST402,2024-02-18,Clothing,4753,Card
ORD4072,CUST358,2025-10-12,Clothing,7296,Card
ORD4073,CUST407,2024-06-13,Furniture,21300,UPI
ORD4074,CUST395,2025-07-14,Automotive,12547,Net Banking
ORD4075,CUST380,2025-02-14,Clothing,7397,Net Banking
ORD4076,CUST418,2024-06-25,Food,864,UPI
ORD4077,CUST171,2024-12-26,Healthcare,9818,UPI
ORD4078,CUST379,2024-08-21,Clothing,7788,UPI
ORD4079,CUST157,2024-04-13,Automotive,4963,COD
ORD4080,CUST328,2025-02-19,Clothing,6093,Card
ORD4081,CUST255,2025-10-16,Furniture,27791,COD
ORD4082,CUST196,2024-07-26,Clothing,6794,UPI
ORD4083,CUST249,2024-12-25,Clothing,7601,Net Banking
ORD4084,CUST225,2025-01-05,Furniture,8522,Net Banking
ORD4085,CUST166,2024-01-17,Electronics,17438,Card
ORD4086,CUST298,2024-11-13,Healthcare,12472,COD
ORD4087,CUST329,2025-07-27,Clothing,7199,UPI
ORD4088,CUST287,2025-07-05,Furniture,16040,UPI
ORD4089,CUST317,2025-12-13,Electronics,18016,Card
ORD4090,CUST048,2024-04-02,Automotive,21594,Net Banking
ORD4091,CUST469,2025-11-10,Food,1578,Card
ORD4092,CUST075,2024-12-14,Healthcare,6796,UPI
ORD4093,CUST204,2024-05-16,Food,924,Card
ORD4094,CUST433,2024-10-27,Healthcare,10340,UPI
ORD4095,CUST498,2024-03-25,Clothing,2841,UPI
ORD4096,CUST227,2024-02-11,Furniture,20956,Card
ORD4097,CUST080,2025-11-14,Clothing,1215,Net Banking
ORD4098,CUST254,2024-08-17,Automotive,9175,UPI
ORD4099,CUST126,2024-08-19,Food,1384,UPI
ORD4100,CUST075,2024-01-13,Clothing,2996,UPI
ORD4101,CUST494,2024-01-22,Healthcare,8917,UPI
ORD4102,CUST430,2025-03-25,Food,2778,Net Banking
ORD4103,CUST283,2025-08-04,Furniture,16511,COD
ORD4104,CUST096,2025-06-15,Healthcare,7547,UPI
ORD4105,CUST322,2025-08-12,Food,1571,Net Banking
ORD4106,CUST362,2025-01-07,Clothing,4533,COD
ORD4107,CUST190,2025-01-08,Furniture,13490,COD
ORD4108,CUST277,2024-12-31,Electronics,13814,UPI
ORD4109,CUST165,2025-12-20,Furniture,29068,COD
ORD4110,CUST276,2025-08-15,Furniture,6166,UPI
ORD4111,CUST470,2025-06-03,Automotive,17588,UPI
ORD4112,CUST275,2024-11-17,Electronics,44589,UPI
ORD4113,CUST117,2024-12-22,Automotive,23134,Card
ORD4114,CUST500,2025-07-21,Furniture,18246,UPI
ORD4115,CUST138,2025-08-11,Electronics,35162,UPI
ORD4116,CUST317,2025-03-24,Food,2920,UPI
ORD4117,CUST224,2024-03-07,Furniture,3724,COD
ORD4118,CUST287,2025-04-04,Healthcare,11654,COD
ORD4119,CUST030,2024-12-21,Food,1105,UPI
ORD4120,CUST033,2025-11-29,Clothing,1535,COD
ORD4121,CUST489,2024-10-09,Healthcare,5128,COD
ORD4122,CUST486,2024-01-29,Automotive,21586,Net Banking
ORD4123,CUST252,2025-03-17,Automotive,6369,UPI
ORD4124,CUST203,2024-08-08,Automotive,16814,Card
ORD4125,CUST159,2025-07-05,Automotive,24107,COD
ORD4126,CUST156,2024-12-04,Furniture,21673,Card
ORD4127,CUST409,2025-06-04,Food,1090,UPI
ORD4128,CUST393,2025-07-06,Automotive,21230,Card
ORD4129,CUST162,2024-01-07,Healthcare,1867,Card
ORD4130,CUST365,2025-01-01,Healthcare,2960,Card
ORD4131,CUST397,2024-03-13,Healthcare,2042,UPI
ORD4132,CUST272,2025-02-27,Automotive,7282,UPI
ORD4133,CUST376,2024-07-18,Furniture,22710,COD
ORD4134,CUST397,2024-07-02,Furniture,3966,COD
ORD4135,CUST333,2025-05-21,Automotive,5915,UPI
ORD4136,CUST170,2024-04-01,Electronics,31447,COD
ORD4137,CUST294,2025-12-18,Automotive,14695,UPI
ORD4138,CUST413,2025-02-21,Food,2443,Card
ORD4139,CUST071,2024-12-17,Furniture,6141,Net Banking
ORD4140,CUST160,2024-12-29,Furniture,26175,COD
ORD4141,CUST221,2024-09-15,Food,871,COD
ORD4142,CUST095,2024-09-23,Food,1321,UPI
ORD4143,CUST117,2024-12-25,Automotive,22742,COD
ORD4144,CUST042,2024-12-13,Food,885,UPI
ORD4145,CUST269,2024-09-20,Electronics,44725,Net Banking
ORD4146,CUST032,2025-07-24,Electronics,49742,Net Banking
ORD4147,CUST192,2024-04-07,Furniture,3056,Card
ORD4148,CUST494,2025-06-25,Electronics,5305,UPI
ORD4149,CUST168,2025-01-28,Clothing,1226,COD
ORD4150,CUST410,2025-08-04,Healthcare,7141,UPI
ORD4151,CUST440,2024-03-12,Furniture,9176,UPI
ORD4152,CUST326,2025-09-27,Food,1244,Net Banking
ORD4153,CUST275,2024-08-11,Clothing,1794,Card
ORD4154,CUST447,2025-11-30,Furniture,22651,COD
ORD4155,CUST192,2025-08-10,Furniture,17440,UPI
ORD4156,CUST362,2024-06-30,Healthcare,3438,UPI
ORD4157,CUST417,2025-03-31,Electronics,45768,COD
ORD4158,CUST020,2025-07-04,Electronics,25425,Card
ORD4159,CUST479,2024-10-25,Electronics,27875,UPI
ORD4160,CUST350,2024-07-03,Healthcare,9494,Net Banking
ORD4161,CUST086,2024-04-12,Food,1291,Card
ORD4162,CUST309,2024-06-07,Healthcare,6527,Card
ORD4163,CUST481,2025-04-10,Automotive,19956,Card
ORD4164,CUST426,2025-02-02,Food,976,COD
ORD4165,CUST343,2025-07-21,Electronics,27173,COD
ORD4166,CUST127,2025-01-09,Furniture,10846,Net Banking
ORD4167,CUST492,2025-05-17,Furniture,29019,UPI
ORD4168,CUST207,2024-02-12,Clothing,1480,COD
ORD4169,CUST470,2025-05-06,Automotive,21370,Card
ORD4170,CUST051,2025-06-16,Electronics,48483,Card
ORD4171,CUST336,2024-11-24,Healthcare,10224,UPI
ORD4172,CUST295,2025-12-20,Healthcare,9547,COD
ORD4173,CUST202,2025-07-13,Automotive,8584,Net Banking
ORD4174,CUST145,2024-11-24,Furniture,17676,UPI
ORD4175,CUST391,2024-07-21,Clothing,6130,UPI
ORD4176,CUST219,2025-02-17,Food,2044,COD
ORD4177,CUST043,2025-05-17,Electronics,37193,UPI
ORD4178,CUST054,2024-11-25,Healthcare,8931,COD
ORD4179,CUST313,2025-02-02,Clothing,5076,Card
ORD4180,CUST403,2024-10-21,Automotive,24901,Card
ORD4181,CUST029,2025-06-24,Electronics,17325,UPI
ORD4182,CUST485,2024-04-01,Clothing,5812,UPI
ORD4183,CUST383,2025-08-07,Healthcare,3840,COD
ORD4184,CUST329,2024-11-17,Automotive,3571,UPI
ORD4185,CUST274,2024-01-29,Electronics,24853,Net Banking
ORD4186,CUST198,2024-07-11,Clothing,5405,UPI
ORD4187,CUST027,2025-12-01,Food,2582,UPI
ORD4188,CUST269,2024-07-01,Healthcare,7075,UPI
ORD4189,CUST349,2025-12-16,Electronics,19057,Card
ORD4190,CUST051,2025-04-13,Furniture,10260,COD
ORD4191,CUST365,2024-11-23,Electronics,18343,UPI
ORD4192,CUST254,2024-07-30,Healthcare,11492,UPI
ORD4193,CUST314,2024-01-16,Electronics,30001,UPI
ORD4194,CUST106,2025-12-06,Electronics,24034,Card
ORD4195,CUST003,2024-09-03,Automotive,12838,UPI
ORD4196,CUST091,2025-02-03,Furniture,15182,COD
ORD4197,CUST470,2025-02-15,Electronics,15218,Card
ORD4198,CUST073,2025-09-05,Furniture,23373,Card
ORD4199,CUST343,2024-09-21,Food,2836,UPI
ORD4200,CUST364,2025-10-03,Clothing,2678,COD
ORD4201,CUST482,2025-10-31,Automotive,10933,UPI
ORD4202,CUST210,2025-12-07,Electronics,32255,UPI
ORD4203,CUST422,2025-02-27,Food,1639,Card
ORD4204,CUST432,2024-07-13,Food,1538,Card
ORD4205,CUST308,2024-01-11,Automotive,24692,UPI
ORD4206,CUST203,2024-02-12,Automotive,16717,UPI
ORD4207,CUST066,2025-11-09,Automotive,9306,Net Banking
ORD4208,CUST037,2025-10-14,Electronics,12554,UPI
ORD4209,CUST082,2025-05-15,Electronics,17016,COD
ORD4210,CUST275,2024-12-01,Furniture,27251,Card
ORD4211,CUST132,2025-11-28,Automotive,24774,UPI
ORD4212,CUST204,2024-10-18,Healthcare,5693,Card
ORD4213,CUST146,2025-08-06,Clothing,1888,UPI
ORD4214,CUST390,2024-05-02,Food,1327,Net Banking
ORD4215,CUST487,2024-03-29,Healthcare,14868,Card
ORD4216,CUST255,2024-07-24,Furniture,19981,UPI
ORD4217,CUST019,2025-04-25,Food,947,Card
ORD4218,CUST058,2024-08-22,Electronics,30432,COD
ORD4219,CUST095,2024-03-26,Automotive,4208,UPI
ORD4220,CUST124,2025-03-22,Healthcare,7076,COD
ORD4221,CUST225,2024-05-26,Food,2945,UPI
ORD4222,CUST394,2024-02-12,Automotive,18502,UPI
ORD4223,CUST393,2024-07-12,Furniture,26753,UPI
ORD4224,CUST163,2024-02-14,Healthcare,1232,UPI
ORD4225,CUST486,2024-06-05,Clothing,3054,UPI
ORD4226,CUST472,2024-06-28,Clothing,4784,UPI
ORD4227,CUST103,2025-10-21,Electronics,30645,COD
ORD4228,CUST195,2024-06-05,Clothing,5141,COD
ORD4229,CUST033,2024-08-18,Furniture,23552,Net Banking
ORD4230,CUST100,2024-12-09,Automotive,16380,UPI
ORD4231,CUST013,2025-03-27,Electronics,21107,UPI
ORD4232,CUST309,2025-06-25,Clothing,5561,UPI
ORD4233,CUST083,2024-05-26,Healthcare,6202,Net Banking
ORD4234,CUST030,2024-04-24,Automotive,4134,COD
ORD4235,CUST210,2025-06-14,Healthcare,1286,UPI
ORD4236,CUST317,2024-06-22,Automotive,12540,UPI
ORD4237,CUST190,2024-02-09,Furniture,6401,Card
ORD4238,CUST351,2024-08-27,Electronics,29983,UPI
ORD4239,CUST002,2025-07-30,Electronics,30396,UPI
ORD4240,CUST394,2025-08-03,Electronics,19714,Card
ORD4241,CUST391,2025-10-05,Electronics,41938,Net Banking
ORD4242,CUST280,2024-03-16,Electronics,47523,UPI
